GEO,Generation status (4),"Highest certificate, diploma or degree (16)",Age (15B),Gender (3),Income statistics (17),Arab[7],Black[5],Chinese[4],Filipino[6],Japanese[12],Korean[11],Latin American[8],Multiple visible minorities[14],Not a visible minority[15],South Asian[3],Southeast Asian[9],Total - Visible minority[1],Total visible minority population[2],"Visible minority, n.i.e.[13]",West Asian[10]
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Women+,Median employment income ($),16200.0,29200.0,27000.0,37200.0,23800.0,22200.0,28400.0,35200.0,39200.0,28400.0,22600.0,30000.0,28600.0,30400.0,22600.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Women+,Average employment income ($),29280.0,36840.0,39600.0,41000.0,32000.0,31640.0,36240.0,44200.0,49240.0,36160.0,31680.0,39640.0,37600.0,37440.0,35160.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Women+,"Median wages, salaries and commissions ($)",17600.0,30800.0,32000.0,38000.0,26000.0,23800.0,31200.0,38000.0,43600.0,29400.0,24400.0,32800.0,31000.0,32400.0,25600.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Women+,Total - Income statistics,6489.0,10170.0,198486.0,59553.0,9469.0,27431.0,20752.0,10927.0,120180.0,116675.0,20657.0,635913.0,514739.0,4131.0,25956.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Women+,Median total income ($),23448.0,35749.0,28147.0,40348.0,29699.0,27540.0,32630.0,34032.0,38858.0,31054.0,30026.0,32670.0,31275.0,28956.0,29096.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Women+,Average total income ($),30859.0,41619.0,39873.0,44808.0,34845.0,34283.0,38697.0,44589.0,51492.0,38667.0,36230.0,42194.0,39973.0,37906.0,38239.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Women+,Median after-tax income ($),23305.0,33373.0,26768.0,36776.0,27663.0,26201.0,30446.0,31703.0,36080.0,29315.0,28466.0,30482.0,29482.0,28445.0,28124.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Women+,Median employment income ($),13796.0,27143.0,26356.0,36524.0,22272.0,20986.0,27373.0,33082.0,38662.0,27932.0,21524.0,29829.0,28345.0,28119.0,21113.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Women+,Average employment income ($),27528.0,35610.0,39009.0,40450.0,30482.0,30776.0,35246.0,41919.0,48393.0,35272.0,30792.0,39359.0,37378.0,35546.0,34027.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Women+,"Median wages, salaries and commissions ($)",15156.0,28845.0,31226.0,37434.0,24705.0,22435.0,30304.0,35474.0,42826.0,29001.0,23316.0,32594.0,30766.0,30302.0,24225.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Women+,Total - Income statistics,7263.0,10903.0,200177.0,60632.0,10080.0,28144.0,21607.0,11966.0,122319.0,117999.0,21451.0,639151.0,517835.0,4804.0,26974.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Women+,Median total income ($),26952.0,37851.0,28653.0,41252.0,31101.0,28860.0,33770.0,37168.0,39542.0,31746.0,31574.0,32930.0,31525.0,33844.0,30904.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Women+,Average total income ($),33221.0,43981.0,40607.0,45672.0,36915.0,35717.0,40343.0,48051.0,53008.0,40053.0,38170.0,42686.0,40347.0,41614.0,40081.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Women+,Median after-tax income ($),25895.0,35427.0,27232.0,37624.0,29537.0,27399.0,31554.0,34697.0,36720.0,29885.0,29534.0,30718.0,29718.0,31155.0,29476.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Women+,Median employment income ($),18604.0,31257.0,27644.0,37876.0,25328.0,23414.0,29427.0,37318.0,39738.0,28868.0,23676.0,30171.0,28855.0,32681.0,24087.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Women+,Average employment income ($),31032.0,38070.0,40191.0,41550.0,33518.0,32504.0,37234.0,46481.0,50087.0,37048.0,32568.0,39921.0,37822.0,39334.0,36293.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",Total - Age,Women+,"Median wages, salaries and commissions ($)",20044.0,32755.0,32774.0,38566.0,27295.0,25165.0,32096.0,40526.0,44374.0,29799.0,25484.0,33006.0,31234.0,34498.0,26975.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Total - Gender,Total - Income statistics,9680.0,14020.0,171030.0,56950.0,8465.0,30120.0,29440.0,11355.0,107050.0,127390.0,20460.0,623615.0,516570.0,4680.0,32980.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Total - Gender,Median total income ($),35200.0,46000.0,40400.0,48800.0,36000.0,37200.0,43200.0,50400.0,58000.0,45600.0,40800.0,45200.0,43200.0,42800.0,39200.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Total - Gender,Average total income ($),50800.0,52550.0,54750.0,53650.0,44440.0,46400.0,52500.0,60350.0,77800.0,56050.0,48960.0,57900.0,53800.0,50840.0,53100.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Total - Gender,Median after-tax income ($),33600.0,41600.0,37200.0,43600.0,33200.0,34400.0,39600.0,45200.0,50800.0,41200.0,37600.0,40800.0,39200.0,39600.0,36400.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Total - Gender,Median employment income ($),30600.0,40800.0,38400.0,44800.0,32000.0,32400.0,40000.0,48000.0,57200.0,40800.0,34400.0,42400.0,39600.0,41200.0,33600.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Total - Gender,Average employment income ($),45960.0,47040.0,52150.0,48680.0,42600.0,42760.0,48960.0,56650.0,74700.0,50680.0,43080.0,54150.0,49680.0,48400.0,47720.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Total - Gender,"Median wages, salaries and commissions ($)",34800.0,42000.0,42800.0,45600.0,33600.0,33600.0,42400.0,49600.0,59600.0,41600.0,36400.0,44800.0,41600.0,43200.0,36400.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Total - Gender,Total - Income statistics,9262.0,13589.0,169873.0,56211.0,8204.0,29575.0,28865.0,10838.0,106218.0,126497.0,19828.0,622181.0,515298.0,4337.0,32395.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Total - Gender,Median total income ($),34377.0,44786.0,40025.0,48405.0,34924.0,36573.0,42361.0,48669.0,57446.0,45329.0,40124.0,45061.0,43061.0,40009.0,38320.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Total - Gender,Average total income ($),46237.0,51216.0,54110.0,53088.0,42994.0,45186.0,51408.0,58333.0,76303.0,55533.0,47770.0,57521.0,53533.0,48335.0,51756.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Total - Gender,Median after-tax income ($),33050.0,40541.0,36886.0,43258.0,32320.0,33748.0,38859.0,43795.0,50429.0,40947.0,36842.0,40685.0,39105.0,37645.0,35593.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Total - Gender,Median employment income ($),28095.0,39150.0,37797.0,44152.0,30187.0,31544.0,38786.0,46065.0,56532.0,40405.0,32933.0,42180.0,39411.0,37085.0,32533.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Total - Gender,Average employment income ($),43597.0,45309.0,51335.0,48040.0,40604.0,41029.0,47746.0,54613.0,73111.0,50171.0,41931.0,53767.0,49421.0,45630.0,46345.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Total - Gender,"Median wages, salaries and commissions ($)",31887.0,40381.0,42181.0,44993.0,31950.0,32419.0,41035.0,47706.0,58924.0,41123.0,35300.0,44600.0,41421.0,39411.0,35455.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Total - Gender,Total - Income statistics,10117.0,14465.0,172195.0,57698.0,8734.0,30675.0,30026.0,11897.0,107888.0,128289.0,21112.0,625053.0,517845.0,5050.0,33576.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Total - Gender,Median total income ($),36023.0,47214.0,40775.0,49195.0,37076.0,37827.0,44039.0,52131.0,58554.0,45871.0,41476.0,45339.0,43339.0,45591.0,40080.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Total - Gender,Average total income ($),55363.0,53884.0,55390.0,54212.0,45886.0,47614.0,53592.0,62367.0,79297.0,56567.0,50150.0,58279.0,54067.0,53345.0,54444.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Total - Gender,Median after-tax income ($),34150.0,42659.0,37514.0,43942.0,34080.0,35052.0,40341.0,46605.0,51171.0,41453.0,38358.0,40915.0,39295.0,41555.0,37207.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Total - Gender,Median employment income ($),33105.0,42450.0,39003.0,45448.0,33813.0,33256.0,41214.0,49935.0,57868.0,41195.0,35867.0,42620.0,39789.0,45315.0,34667.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Total - Gender,Average employment income ($),48323.0,48771.0,52965.0,49320.0,44596.0,44491.0,50174.0,58687.0,76289.0,51189.0,44229.0,54533.0,49939.0,51170.0,49095.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Total - Gender,"Median wages, salaries and commissions ($)",37713.0,43619.0,43419.0,46207.0,35250.0,34781.0,43765.0,51494.0,60276.0,42077.0,37500.0,45000.0,41779.0,46989.0,37345.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Men+,Total - Income statistics,5200.0,7510.0,73720.0,23735.0,2245.0,12740.0,14470.0,5140.0,55520.0,64100.0,8355.0,291050.0,235530.0,2330.0,15985.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Men+,Median total income ($),40000.0,48400.0,44800.0,52000.0,51200.0,43200.0,50800.0,54400.0,69000.0,53200.0,47200.0,52000.0,48800.0,47600.0,43600.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Men+,Average total income ($),62400.0,56300.0,62800.0,57350.0,65600.0,55500.0,61650.0,65700.0,94700.0,65500.0,56400.0,68300.0,62000.0,56650.0,61500.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Men+,Median after-tax income ($),37200.0,43600.0,40800.0,45600.0,46400.0,39600.0,45200.0,48000.0,58400.0,46800.0,42400.0,46000.0,43600.0,43200.0,39600.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Men+,Median employment income ($),36000.0,45600.0,45600.0,50400.0,51600.0,40400.0,49200.0,53600.0,68500.0,50000.0,46400.0,50800.0,47600.0,46800.0,40800.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Men+,Average employment income ($),53150.0,52050.0,61600.0,54350.0,64800.0,52050.0,58650.0,62700.0,91400.0,60550.0,53150.0,65100.0,58700.0,53250.0,56750.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Men+,"Median wages, salaries and commissions ($)",41600.0,47600.0,50400.0,50800.0,52400.0,41600.0,51600.0,55200.0,72000.0,52000.0,48800.0,54000.0,50000.0,50000.0,46800.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Men+,Total - Income statistics,4961.0,7201.0,73213.0,23341.0,2069.0,12398.0,14098.0,4863.0,54852.0,63411.0,8016.0,289942.0,234534.0,2135.0,15672.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Men+,Median total income ($),37820.0,46648.0,44140.0,51324.0,46963.0,42239.0,49201.0,52241.0,68063.0,52646.0,45407.0,51703.0,48515.0,42834.0,42062.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Men+,Average total income ($),54252.0,54304.0,61659.0,56413.0,60834.0,53096.0,59919.0,62685.0,92174.0,64661.0,54098.0,67583.0,61462.0,52984.0,59606.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Men+,Median after-tax income ($),35489.0,42103.0,40319.0,44977.0,43283.0,38916.0,44230.0,46482.0,57777.0,46380.0,41194.0,45749.0,43341.0,39941.0,38533.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Men+,Median employment income ($),32496.0,43380.0,44663.0,49487.0,47037.0,39035.0,47601.0,50972.0,67514.0,49540.0,44282.0,50397.0,47164.0,41300.0,38845.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Men+,Average employment income ($),49687.0,49708.0,60256.0,53307.0,59789.0,48791.0,56898.0,59624.0,88691.0,59743.0,50950.0,64407.0,58191.0,49502.0,54713.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Men+,"Median wages, salaries and commissions ($)",36915.0,45461.0,49512.0,49953.0,48082.0,40225.0,49950.0,52980.0,71030.0,51434.0,46987.0,53605.0,49754.0,45315.0,44580.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Men+,Total - Income statistics,5450.0,7832.0,74231.0,24136.0,2436.0,13091.0,14852.0,5433.0,56196.0,64796.0,8709.0,292162.0,236530.0,2543.0,16304.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Men+,Median total income ($),42180.0,50152.0,45460.0,52676.0,55437.0,44161.0,52399.0,56559.0,69937.0,53754.0,48993.0,52297.0,49085.0,52366.0,45138.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Men+,Average total income ($),70548.0,58296.0,63941.0,58287.0,70366.0,57904.0,63381.0,68715.0,97226.0,66339.0,58702.0,69017.0,62538.0,60316.0,63394.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Men+,Median after-tax income ($),38911.0,45097.0,41281.0,46223.0,49517.0,40284.0,46170.0,49518.0,59023.0,47220.0,43606.0,46251.0,43859.0,46459.0,40667.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Men+,Median employment income ($),39504.0,47820.0,46537.0,51313.0,56163.0,41765.0,50799.0,56228.0,69486.0,50460.0,48518.0,51203.0,48036.0,52300.0,42755.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Men+,Average employment income ($),56613.0,54392.0,62944.0,55393.0,69811.0,55309.0,60402.0,65776.0,94109.0,61357.0,55350.0,65793.0,59209.0,56998.0,58787.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Men+,"Median wages, salaries and commissions ($)",46285.0,49739.0,51288.0,51647.0,56718.0,42975.0,53250.0,57420.0,72970.0,52566.0,50613.0,54395.0,50246.0,54685.0,49020.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Women+,Total - Income statistics,4475.0,6505.0,97305.0,33220.0,6220.0,17380.0,14970.0,6215.0,51530.0,63295.0,12105.0,332560.0,281035.0,2345.0,16990.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Women+,Median total income ($),30400.0,42400.0,38000.0,46000.0,32800.0,34000.0,37600.0,47200.0,49600.0,40400.0,38000.0,40400.0,39200.0,38800.0,36400.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Women+,Average total income ($),37160.0,48280.0,48640.0,51000.0,36640.0,39680.0,43560.0,55950.0,59350.0,46440.0,43760.0,48800.0,46880.0,45000.0,45200.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Women+,Median after-tax income ($),29200.0,40000.0,35600.0,42000.0,30200.0,32000.0,34800.0,43200.0,44400.0,37200.0,35200.0,37600.0,36400.0,36800.0,34400.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Women+,Median employment income ($),21600.0,33600.0,33600.0,40400.0,26000.0,26600.0,31200.0,44000.0,46800.0,33200.0,27400.0,35200.0,33200.0,35200.0,28000.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Women+,Average employment income ($),33760.0,40680.0,44320.0,44520.0,33160.0,35160.0,38800.0,51350.0,55600.0,39880.0,35560.0,43760.0,41440.0,42920.0,38640.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Women+,"Median wages, salaries and commissions ($)",23800.0,35200.0,37600.0,40800.0,26800.0,27600.0,34000.0,45600.0,49200.0,34000.0,28800.0,37200.0,35600.0,37600.0,30600.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Women+,Total - Income statistics,4256.0,6255.0,96413.0,32745.0,6000.0,16987.0,14628.0,5888.0,50792.0,62879.0,11734.0,331371.0,279957.0,2141.0,16597.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Women+,Median total income ($),29219.0,40302.0,37584.0,45332.0,31513.0,33340.0,36524.0,44532.0,48993.0,40021.0,36762.0,40229.0,39033.0,36865.0,35357.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Women+,Average total income ($),35704.0,46985.0,48053.0,50307.0,35275.0,38955.0,42501.0,53241.0,58201.0,45862.0,42497.0,48515.0,46634.0,42841.0,43986.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Women+,Median after-tax income ($),27866.0,38729.0,35213.0,41487.0,29564.0,31381.0,33814.0,41224.0,43972.0,36862.0,34459.0,37443.0,36241.0,34702.0,33520.0
"Vancouver (CMA), B.C.",First generation,"Total - Highest certificate, diploma or degree",25 to 54 years,Women+,Median employment income ($),18219.0,31461.0,32785.0,39618.0,24411.0,25443.0,29856.0,40761.0,45822.0,32666.0,26076.0,34966.0,32921.0,32267.0,26544.0
